,image_id,question,question_id
698,393428,Where is the cup?,393428002
699,393428,How much did they pay for the hot dogs?,393428003
700,554301,What is in the man's hand?,554301000
701,554301,How many balls are on the ground?,554301001
702,554301,Is this man tan?,554301002
703,262359,The tablecloths are white?,262359000
704,262359,What silverware is on the table?,262359001
705,262359,Where do you think all these are located?,262359002
706,262359,What color is the knife handle?,262359003
707,262359,Are the pictures colorful?,262359004
708,262359,Do you a mirror in the background?,262359005
709,262359,How many glasses are there?,262359006
710,262359,Is there food on the table?,262359007
711,262359,Where is the room?,262359008
712,393432,What type of animal is it?,393432000
713,393432,Where is the cat?,393432001
714,393432,Is there a pillow present in the picture?,393432002
715,393432,What color eyes does the cat have?,393432003
716,36,Is she wearing a bathing suit?,36000
717,36,What color is the umbrella?,36001
718,36,Why is the girl holding an umbrella?,36002
719,524508,How many horses are on the picture?,524508000
720,524508,How many horses are in the picture?,524508001
721,524508,Are they surrounded by trees?,524508002
722,524508,Is there a puddle of water on the dirt?,524508003
723,474858,What is the man standing on?,474858000
724,474858,Are these men on a boat?,474858001
725,474858,What color is the man's skin?,474858002
726,474858,What are these men standing in front of?,474858003
727,474858,What is the temperature outside?,474858004
728,474858,Are the boys happy?,474858005
729,474858,Is the man in the forefront trying to get signal on a cell phone?,474858006
730,474858,What is this person standing on?,474858007
731,474858,Were people moving when this picture was taken?,474858008
732,474858,What is lying on the ground?,474858009
733,474858,What is flying in the air?,474858010
734,474858,What brand of shoes is the skateboarder wearing?,474858011
735,474858,Was this photo taken recently?,474858012
736,474858,Is this  a beach?,474858013
737,474858,Is the guy making a performance?,474858014
738,474858,Is he doing a trick?,474858015
739,474858,Is the man in the foreground barefooted?,474858016
740,474858,Is this busy metropolis?,474858017
741,474858,What is the man on a skateboard?,474858018
742,474858,Which man is controlling the kite?,474858019
743,474858,Are there waves in the picture?,474858020
744,474858,What type of clouds are visible in this photo?,474858021
745,474858,What is the man doing?,474858022
746,474858,Is the person on the right male or female?,474858023
747,474858,What object is painted on the surfboard?,474858024
748,474858,What color is the shirt of the man standing?,474858025
749,474858,What color is the board?,474858026
750,393438,How many kids?,393438000
751,393438,What colors are in the kite?,393438001
752,393438,Did the man just steal the boy's kite?,393438002
753,165859,What color is the train's bumper?,165859000
754,165859,Is this a steam engine train?,165859001
755,165859,What does the train ride along?,165859002
756,39288,What is turned on?,39288000
757,39288,What is the name of the yellow fruit pictured?,39288001
758,39288,Why would someone not like the fruit at the front?,39288002
759,393442,What color dresses are the women wearing?,393442000
760,393442,Are the umbrellas wet?,393442001
761,393442,How many black umbrellas?,393442002
762,131299,Which vehicle is the smallest?,131299000
763,131299,Is there snow on the ground?,131299001
764,131299,How many skis are on the ground?,131299002
765,131300,What kind of pizza is this?,131300000
766,131300,Does this oven look new?,131300001
767,131300,Does the oven have a digital buttons?,131300002
768,131300,Is this oven greasy?,131300003
769,131300,Is the pizza on a baking tray?,131300004
770,393445,Do you like chocolate cake?,393445000
771,393445,What color is the plate?,393445001
772,393445,What is this cake made with?,393445002
773,524518,What shape are the plates?,524518000
774,524518,Are there any water glasses on the table?,524518001
775,524518,What indicates that this is for a party?,524518002
776,524518,Are there tomatoes on the pizza?,524518003
777,524518,What two utensils are next to the plate?,524518004
778,524518,Are there any people in the picture?,524518005
779,524520,Can they go?,524520000
780,524520,Are the cars parked?,524520001
781,524520,Why is the top light on?,524520002
782,524520,How lucky is it that no one was walking on the sidewalk at that time?,524520003
783,524520,What traffic light is on?,524520004
784,524522,Are all the players wearing black shirts?,524522000
785,524522,What number does the battery have on his shirt?,524522001
786,524522,What team is the batter from?,524522002
787,524522,How many water jugs are visible?,524522003
788,524525,What color is the picket fence?,524525000
789,524525,How many trains are there?,524525001
790,524525,Is one of the trains going through a tunnel?,524525002
791,131312,Who is the woman the picture on wall?,131312000
792,131312,Is the door open?,131312001
793,131312,Is the man on TV wearing a tie?,131312002
794,131312,What objects are directly above the TV set?,131312003
795,131315,Is everyone wearing glasses?,131315000
796,131315,What print is this woman's dress?,131315001
797,131315,Are both people of the same ethnic background?,131315002
798,262389,The man is wearing a helmet?,262389000
799,262389,What is on the handlebars?,262389001
800,262389,What bird is on the man's bike?,262389002
801,247,What color is this airplane?,247000
802,247,Who is the pilot?,247001
803,247,Is this a government official's plane?,247002
804,393464,Are the kids sitting?,393464000
805,393464,How many kids are there?,393464001
806,393464,Are these children playing a game?,393464002
807,262393,How many rocks?,262393000
808,262393,What is the fence made of?,262393001
809,262393,The zebras are in a field?,262393002
810,262393,How many zebras are there?,262393003
811,250,How many floors do you think the highest building has?,250000
812,250,Have you ever been to this intersection?,250001
813,250,What is the name of the street that starts with a color?,250002
814,131323,Are some of the trees dead?,131323000
815,131323,Are the rocks for the giraffe to sit on?,131323001
816,131323,How can you tell the giraffe is in captivity?,131323002
817,262399,What is the name of the store behind the lady?,262399000
818,262399,What does the lady have in her mouth?,262399001
819,262399,What color is the woman's shirt?,262399002
820,131330,Does someone have a green thumb?,131330000
821,131330,Is the seedling a hybrid?,131330001
822,131330,What are the popsicle sticks used for?,131330002
823,524547,Why is the man in mid-air?,524547000
824,524547,Is there a tent in the snow?,524547001
825,524547,What is the structure in the background?,524547002
826,260,What color is the lighted sign?,260000
827,260,Is this terminal safe at night?,260001
828,260,Is the woman by herself?,260002
829,524551,Is it a clear day?,524551000
830,524551,What is this person doing?,524551001
831,524551,What are these people doing?,524551002
832,524551,What is the white structure behind the ramp?,524551003
833,393480,Is this person prone on his back or on his knees?,393480000
834,393480,Is the skier on the ground?,393480001
835,393480,Is the subject of the photo facing downhill?,393480002
836,393480,What kind of trees are in this photo?,393480003
837,393480,What is on the ground?,393480004
838,131339,What color is the surfboard?,131339000
839,131339,What is the man wearing?,131339001
840,131339,Is this man attached to his surfboard?,131339002
841,131339,Is this man riding a surfboard?,131339003
842,131339,Is he wearing the right type of suit?,131339004
843,131339,Is the man riding a white board?,131339005
844,131339,How many people are surfing?,131339006
845,131339,Is the woman surfing?,131339007
846,131339,What kind of suit is he wearing?,131339008
847,524557,What sport are they playing?,524557000
848,524557,Color is the goaltenders shirt?,524557001
849,524557,Where is number 8?,524557002
850,524557,How many kids are wearing black and white?,524557003
851,524557,Is the boy in the middle being attacked?,524557004
852,524557,Does the boy have his head stuck in the net?,524557005
853,131342,How many men are wearing hats?,131342000
854,131342,Does the guy on the right look happy?,131342001
855,131342,Are they coworkers or best friends?,131342002
856,131342,What is in the glass in the lower right?,131342003
857,131342,The wall is made out of?,131342004
858,262415,What does the sign in the background say?,262415000
859,262415,What color is the bus in the mirror?,262415001
860,262415,What is behind the mirror?,262415002
861,262415,What kind of passenger does the bus carry?,262415003
862,393488,How healthy does this meal look?,393488000
